timestamp,jordanian_dinar_target,feature_currency_1_MVR,feature_currency_2_MMK,feature_currency_3_INR,feature_currency_4_NPR,feature_currency_5_VND
2008-11-07 00:00:00+03:00,0.7,12.64,6.33,47.56,75.29,16734.0
2008-11-10 00:00:00+03:00,0.71,12.64,6.39,47.29,75.16,16854.0
2008-11-11 00:00:00+03:00,0.7,12.64,6.42,47.89,77.13,16946.0
2008-11-12 00:00:00+03:00,0.7,12.64,6.39,49.28,78.52,16807.0
2008-11-13 00:00:00+03:00,0.7,12.64,6.35,48.99,75.55,16775.0
2008-11-14 00:00:00+03:00,0.7,12.64,6.36,48.78,77.76,16825.0
2008-11-17 00:00:00+03:00,0.7,12.64,6.3,48.79,77.59,16684.0
2008-11-18 00:00:00+03:00,0.71,12.64,6.29,49.58,77.61,16641.0
2008-11-19 00:00:00+03:00,0.7,12.64,6.37,49.65,79.51,16840.0
2008-11-20 00:00:00+03:00,0.7,12.63,6.34,50.4,78.88,16753.0
2008-11-21 00:00:00+03:00,0.7,12.64,6.35,49.55,78.63,16740.0
2008-11-24 00:00:00+03:00,0.7,12.63,6.26,49.79,76.79,16543.0
2008-11-25 00:00:00+03:00,0.7,12.65,6.22,49.58,77.84,16496.0
2008-11-26 00:00:00+03:00,0.7,12.64,6.35,49.29,78.39,16766.0
2008-11-27 00:00:00+03:00,0.7,12.64,6.33,48.99,78.13,16725.0
2008-11-28 00:00:00+03:00,0.7,12.63,6.35,49.87,79.74,16782.0
2008-12-01 00:00:00+03:00,0.71,12.64,6.33,50.19,79.46,16812.0
2008-12-02 00:00:00+03:00,0.7,12.63,6.34,50.09,78.97,16824.0
2008-12-03 00:00:00+03:00,0.7,12.63,6.27,49.85,77.87,16582.0
2008-12-04 00:00:00+03:00,0.7,12.64,6.26,49.58,77.67,16567.0
2008-12-05 00:00:00+03:00,0.7,12.64,6.29,49.56,77.78,16613.0
2008-12-08 00:00:00+03:00,0.7,12.65,6.27,49.42,77.62,16583.0
2008-12-09 00:00:00+03:00,0.7,12.64,6.29,48.89,76.76,16641.0
2008-12-10 00:00:00+03:00,0.7,12.63,6.27,48.97,76.65,16582.0
2008-12-11 00:00:00+03:00,0.7,12.64,6.27,48.39,75.2,16564.0
2008-12-12 00:00:00+03:00,0.7,12.64,6.3,48.23,76.15,16743.0
2008-12-15 00:00:00+03:00,0.71,12.64,6.31,47.49,73.97,16700.0
2008-12-16 00:00:00+03:00,0.7,12.64,6.2,47.77,73.3,16470.0
2008-12-17 00:00:00+03:00,0.7,12.64,6.17,47.57,73.36,16330.0
2008-12-18 00:00:00+03:00,0.7,12.63,6.47,46.65,75.56,17105.0
2008-12-19 00:00:00+03:00,0.69,12.64,6.49,47.04,74.11,16798.0
2008-12-22 00:00:00+03:00,0.7,12.64,6.33,47.93,75.87,16743.0
2008-12-23 00:00:00+03:00,0.7,12.64,6.34,48.63,77.24,16783.0
2008-12-24 00:00:00+03:00,0.7,12.64,6.34,48.07,76.79,16759.0
2008-12-25 00:00:00+03:00,0.7,12.64,6.3,48.68,76.75,16676.0
2008-12-26 00:00:00+03:00,0.7,12.64,6.3,48.68,76.69,16664.0
2008-12-29 00:00:00+03:00,0.7,12.62,6.49,48.02,78.43,17179.0
2008-12-30 00:00:00+03:00,0.7,12.61,6.43,48.45,76.39,17239.0
2008-12-31 00:00:00+03:00,0.71,12.64,6.32,48.06,76.77,17204.0
2009-01-01 00:00:00+03:00,0.7,12.64,6.32,48.06,76.69,17211.0
2009-01-02 00:00:00+03:00,0.7,12.63,6.32,48.24,76.64,17216.0
2009-01-05 00:00:00+03:00,0.71,12.62,6.32,48.23,76.5,17226.0
2009-01-06 00:00:00+03:00,0.7,12.63,6.34,48.51,75.67,16976.0
2009-01-07 00:00:00+03:00,0.71,12.64,6.29,48.55,76.66,17143.0
2009-01-08 00:00:00+03:00,0.71,12.64,6.32,48.37,75.8,17207.0
2009-01-09 00:00:00+03:00,0.7,12.63,6.44,48.47,77.47,17526.0
2009-01-12 00:00:00+03:00,0.71,12.63,6.33,48.49,77.2,17268.0
2009-01-13 00:00:00+03:00,0.71,12.64,6.37,48.87,77.96,17313.0
2009-01-14 00:00:00+03:00,0.71,12.63,6.33,48.65,77.15,17248.0
2009-01-15 00:00:00+03:00,0.71,12.64,6.33,48.67,77.35,17231.0
2009-01-16 00:00:00+03:00,0.7,12.64,6.31,48.64,76.75,17174.0
2009-01-19 00:00:00+03:00,0.71,12.64,6.39,48.54,77.56,17401.0
2009-01-20 00:00:00+03:00,0.71,12.64,6.41,48.91,78.13,17309.0
2009-01-21 00:00:00+03:00,0.71,12.63,6.34,49.13,76.58,17052.0
2009-01-22 00:00:00+03:00,0.7,12.64,6.3,49.08,77.24,17154.0
2009-01-23 00:00:00+03:00,0.7,12.64,6.31,49.02,76.47,16938.0
2009-01-26 00:00:00+03:00,0.71,12.64,6.31,48.47,76.04,17176.0
2009-01-27 00:00:00+03:00,0.71,12.78,6.31,48.79,77.04,17172.0
2009-01-28 00:00:00+03:00,0.7,12.64,6.36,48.79,77.71,17332.0
2009-01-29 00:00:00+03:00,0.7,12.64,6.4,48.87,78.24,17436.0
2009-01-30 00:00:00+03:00,0.7,12.64,6.42,48.73,76.78,17150.0
2009-02-02 00:00:00+03:00,0.71,12.63,6.31,48.92,77.06,17204.0
2009-02-03 00:00:00+03:00,0.71,12.64,6.31,48.74,76.82,17182.0
2009-02-04 00:00:00+03:00,0.71,12.64,6.31,48.55,76.84,16997.0
2009-02-05 00:00:00+03:00,0.7,12.64,6.32,48.72,76.53,17229.0
2009-02-06 00:00:00+03:00,0.7,12.64,6.34,48.09,76.58,17276.0
2009-02-09 00:00:00+03:00,0.71,12.64,6.3,48.54,76.53,17157.0
2009-02-10 00:00:00+03:00,0.71,12.64,6.36,48.59,76.71,17323.0
2009-02-11 00:00:00+03:00,0.71,12.64,6.3,48.61,76.58,17174.0
2009-02-12 00:00:00+03:00,0.7,12.64,6.32,48.75,76.8,16755.0
2009-02-13 00:00:00+03:00,0.71,12.63,6.3,48.76,76.53,17101.0
2009-02-16 00:00:00+03:00,0.71,12.63,6.3,48.72,76.79,17171.0
2009-02-17 00:00:00+03:00,0.71,12.64,6.34,49.45,78.07,17276.0
2009-02-18 00:00:00+03:00,0.71,12.64,6.32,49.9,78.54,17215.0
2009-02-19 00:00:00+03:00,0.71,12.63,6.31,49.6,78.05,17206.0
2009-02-20 00:00:00+03:00,0.71,12.64,6.3,49.07,76.91,16875.0
2009-02-23 00:00:00+03:00,0.71,12.63,6.3,49.3,78.13,17165.0
2009-02-24 00:00:00+03:00,0.71,12.63,6.36,49.77,78.46,17326.0
2009-02-25 00:00:00+03:00,0.71,12.64,6.3,49.75,78.58,17084.0
2009-02-26 00:00:00+03:00,0.71,12.64,6.32,50.19,79.49,17224.0
2009-02-27 00:00:00+03:00,0.71,12.96,6.33,50.65,80.49,16875.0
2009-03-02 00:00:00+03:00,0.71,12.64,6.31,51.55,81.8,17183.0
2009-03-03 00:00:00+03:00,0.71,12.64,6.31,51.89,81.13,16755.0
2009-03-04 00:00:00+03:00,0.71,12.64,6.29,51.43,80.81,16750.0
2009-03-05 00:00:00+03:00,0.71,12.63,6.3,51.69,81.5,17169.0
2009-03-06 00:00:00+03:00,0.71,12.62,6.3,51.56,81.35,17157.0
2009-03-09 00:00:00+03:00,0.71,12.62,6.3,51.79,81.85,17156.0
2009-03-10 00:00:00+03:00,0.71,12.63,6.3,51.52,81.58,17091.0
2009-03-11 00:00:00+03:00,0.71,12.63,6.3,51.09,81.39,17161.0
2009-03-12 00:00:00+03:00,0.71,12.62,6.3,51.63,80.76,16725.0
2009-03-13 00:00:00+03:00,0.71,12.64,6.3,51.49,80.99,16725.0
2009-03-16 00:00:00+03:00,0.71,12.64,6.33,51.29,81.31,17256.0
2009-03-17 00:00:00+03:00,0.71,12.64,6.32,51.29,81.11,16750.0
2009-03-18 00:00:00+03:00,0.71,12.63,6.31,51.23,80.73,16755.0
2009-03-19 00:00:00+03:00,0.71,12.64,6.31,50.31,79.28,16750.0
2009-03-20 00:00:00+03:00,0.71,12.63,6.3,50.59,79.68,17188.0
2009-03-23 00:00:00+03:00,0.71,12.62,6.31,50.3,79.37,16750.0
2009-03-24 00:00:00+03:00,0.71,12.63,6.3,50.33,79.87,16755.0
2009-03-25 00:00:00+03:00,0.7,12.63,6.35,50.4,79.87,17517.0
2009-03-26 00:00:00+03:00,0.7,12.63,6.31,50.35,79.93,17520.0
2009-03-27 00:00:00+03:00,0.7,12.63,6.34,50.92,80.8,17588.0
2009-03-30 00:00:00+04:00,0.7,12.63,6.3,50.97,80.78,17471.0
2009-03-31 00:00:00+04:00,0.71,12.61,6.31,50.78,79.81,17454.0
2009-04-01 00:00:00+04:00,0.71,12.62,6.35,50.54,80.24,17633.0
2009-04-02 00:00:00+04:00,0.7,12.63,6.31,50.24,79.15,17482.0
2009-04-03 00:00:00+04:00,0.7,12.62,6.31,49.85,78.89,17474.0
2009-04-06 00:00:00+04:00,0.71,12.64,6.31,49.91,78.98,16800.0
2009-04-07 00:00:00+04:00,0.71,12.6,6.4,49.85,78.7,17715.0
2009-04-08 00:00:00+04:00,0.7,12.6,6.31,50.09,79.02,17490.0
2009-04-09 00:00:00+04:00,0.7,12.61,6.31,49.83,78.48,17485.0
2009-04-10 00:00:00+04:00,0.7,12.61,6.39,49.63,79.44,17691.0
2009-04-13 00:00:00+04:00,0.71,12.61,6.39,49.74,79.44,17735.0
2009-04-14 00:00:00+04:00,0.7,12.62,6.31,49.73,78.23,16825.0
2009-04-15 00:00:00+04:00,0.7,12.62,6.31,49.6,78.12,17473.0
2009-04-16 00:00:00+04:00,0.7,12.62,6.32,49.76,78.49,17552.0
2009-04-17 00:00:00+04:00,0.71,12.62,6.3,49.63,78.52,17474.0
2009-04-20 00:00:00+04:00,0.7,12.62,6.35,50.05,79.09,17600.0
2009-04-21 00:00:00+04:00,0.7,12.62,6.33,50.27,79.06,16855.0
2009-04-22 00:00:00+04:00,0.7,12.63,6.31,50.29,78.74,17491.0
2009-04-23 00:00:00+04:00,0.7,12.62,6.31,49.85,78.67,17371.0
2009-04-24 00:00:00+04:00,0.7,12.62,6.31,49.61,78.77,17472.0
2009-04-27 00:00:00+04:00,0.7,12.62,6.3,50.09,79.0,17450.0
2009-04-28 00:00:00+04:00,0.7,12.62,6.3,50.44,79.56,17454.0
2009-04-29 00:00:00+04:00,0.71,12.62,6.31,49.87,78.94,17499.0
2009-04-30 00:00:00+04:00,0.7,12.62,6.31,49.19,78.29,17487.0
2009-05-01 00:00:00+04:00,0.71,12.63,6.32,49.19,78.41,17514.0
2009-05-04 00:00:00+04:00,0.7,12.62,6.31,49.61,78.53,17477.0
2009-05-05 00:00:00+04:00,0.71,12.6,6.3,49.31,77.72,17460.0
2009-05-06 00:00:00+04:00,0.71,12.61,6.31,49.31,77.68,17486.0
2009-05-07 00:00:00+04:00,0.7,12.61,6.31,49.19,77.51,17476.0
2009-05-08 00:00:00+04:00,0.7,12.62,6.3,49.15,77.36,16855.0
2009-05-11 00:00:00+04:00,0.71,12.61,6.31,49.29,77.89,16880.0
2009-05-12 00:00:00+04:00,0.7,12.61,6.31,49.27,77.51,16885.0
2009-05-13 00:00:00+04:00,0.7,12.6,6.34,49.53,78.62,17551.0
2009-05-14 00:00:00+04:00,0.7,12.62,6.31,49.76,78.14,16880.0
2009-05-15 00:00:00+04:00,0.7,12.6,6.31,49.41,78.11,16855.0
2009-05-18 00:00:00+04:00,0.71,12.6,6.31,47.59,75.76,17486.0
2009-05-19 00:00:00+04:00,0.71,12.62,6.31,47.43,75.46,16850.0
2009-05-20 00:00:00+04:00,0.7,12.62,6.31,47.23,74.45,17501.0
2009-05-21 00:00:00+04:00,0.7,12.6,6.26,47.23,73.79,16855.0
2009-05-22 00:00:00+04:00,0.71,12.6,6.32,47.15,74.14,17510.0
2009-05-25 00:00:00+04:00,0.7,12.6,6.31,47.28,74.74,17501.0
2009-05-26 00:00:00+04:00,0.7,12.6,6.31,47.53,75.41,16850.0
2009-05-27 00:00:00+04:00,0.7,12.6,6.32,47.51,74.72,16855.0
2009-05-28 00:00:00+04:00,0.7,12.61,6.31,47.51,74.7,16850.0
2009-05-29 00:00:00+04:00,0.7,12.61,6.3,46.97,74.15,17462.0
2009-06-01 00:00:00+04:00,0.7,12.62,6.3,46.9,74.15,16855.0
2009-06-02 00:00:00+04:00,0.7,12.62,6.32,46.93,73.92,16850.0
2009-06-03 00:00:00+04:00,0.7,12.62,6.31,46.89,73.49,17487.0
2009-06-04 00:00:00+04:00,0.7,12.63,6.33,47.13,74.21,17524.0
2009-06-05 00:00:00+04:00,0.7,12.61,6.31,46.97,74.09,16850.0
2009-06-08 00:00:00+04:00,0.7,12.61,6.31,47.32,75.13,16850.0
2009-06-09 00:00:00+04:00,0.7,12.6,6.31,47.25,74.86,16855.0
2009-06-10 00:00:00+04:00,0.7,12.61,6.31,47.15,74.54,16855.0
2009-06-11 00:00:00+04:00,0.7,12.62,6.32,47.37,75.0,17518.0
2009-06-12 00:00:00+04:00,0.7,12.62,6.31,47.31,74.96,16850.0
2009-06-15 00:00:00+04:00,0.7,12.62,6.33,47.81,75.29,16855.0
2009-06-16 00:00:00+04:00,0.7,12.62,6.31,47.69,75.06,16850.0
2009-06-17 00:00:00+04:00,0.71,12.62,6.31,47.99,75.84,16855.0
2009-06-18 00:00:00+04:00,0.7,12.61,6.33,47.96,75.94,16850.0
2009-06-19 00:00:00+04:00,0.7,12.8,6.31,48.11,75.54,17504.0
2009-06-22 00:00:00+04:00,0.7,12.6,6.31,48.27,76.67,16855.0
2009-06-23 00:00:00+04:00,0.7,12.6,6.31,48.59,76.37,16850.0
2009-06-24 00:00:00+04:00,0.7,12.63,6.31,48.35,76.48,16850.0
2009-06-25 00:00:00+04:00,0.7,12.63,6.31,48.51,76.72,17511.0
2009-06-26 00:00:00+04:00,0.7,12.63,6.31,48.04,75.86,16855.0
2009-06-29 00:00:00+04:00,0.71,12.61,6.3,48.03,76.11,17488.0
2009-06-30 00:00:00+04:00,0.71,12.62,6.31,47.8,75.0,16850.0
2009-07-01 00:00:00+04:00,0.7,12.62,6.31,47.85,75.39,17516.0
2009-07-02 00:00:00+04:00,0.7,12.62,6.31,47.86,75.62,17513.0
2009-07-03 00:00:00+04:00,0.7,12.62,6.31,47.87,75.38,17512.0
2009-07-06 00:00:00+04:00,0.7,12.62,6.31,48.44,76.48,17512.0
2009-07-07 00:00:00+04:00,0.7,12.62,6.31,48.11,76.8,17522.0
2009-07-08 00:00:00+04:00,0.7,12.62,6.31,48.84,77.12,17520.0
2009-07-09 00:00:00+04:00,0.71,12.62,6.31,48.69,76.63,17515.0
2009-07-10 00:00:00+04:00,0.7,12.62,6.31,48.87,77.16,17512.0
2009-07-13 00:00:00+04:00,0.7,12.62,6.31,49.33,77.99,17485.0
2009-07-14 00:00:00+04:00,0.7,12.62,6.31,48.75,77.11,17502.0
2009-07-15 00:00:00+04:00,0.7,12.62,6.31,48.29,76.63,17523.0
2009-07-16 00:00:00+04:00,0.7,12.62,6.3,48.47,76.79,17478.0
2009-07-17 00:00:00+04:00,0.7,12.62,6.31,48.64,76.76,17515.0
2009-07-20 00:00:00+04:00,0.7,12.62,6.32,48.17,75.9,17524.0
2009-07-21 00:00:00+04:00,0.71,12.62,6.31,48.35,76.32,16850.0
2009-07-22 00:00:00+04:00,0.71,12.6,6.32,48.44,76.61,16855.0
2009-07-23 00:00:00+04:00,0.7,12.62,6.31,48.37,76.39,16855.0
2009-07-24 00:00:00+04:00,0.7,12.63,6.31,48.13,75.99,17529.0
2009-07-27 00:00:00+04:00,0.7,12.62,6.31,48.09,75.95,16850.0
2009-07-28 00:00:00+04:00,0.7,12.62,6.31,48.13,75.8,16850.0
2009-07-29 00:00:00+04:00,0.7,12.62,6.31,48.39,76.42,16855.0
2009-07-30 00:00:00+04:00,0.7,12.62,6.32,48.28,76.14,16850.0
2009-07-31 00:00:00+04:00,0.7,12.62,6.32,47.63,75.6,16865.0
2009-08-03 00:00:00+04:00,0.7,12.79,6.31,47.62,75.0,17525.0
2009-08-04 00:00:00+04:00,0.7,12.62,6.32,47.47,75.18,16860.0
2009-08-05 00:00:00+04:00,0.7,12.62,6.31,47.57,74.87,16850.0
2009-08-06 00:00:00+04:00,0.7,12.62,6.32,47.61,75.3,17534.0
2009-08-07 00:00:00+04:00,0.7,12.62,6.32,47.87,75.63,16855.0
2009-08-10 00:00:00+04:00,0.7,12.6,6.32,47.71,75.07,16855.0
2009-08-11 00:00:00+04:00,0.7,12.61,6.31,47.91,75.36,16855.0
2009-08-12 00:00:00+04:00,0.71,12.63,6.31,48.29,76.39,16850.0
2009-08-13 00:00:00+04:00,0.71,12.62,6.32,48.05,75.71,16855.0
2009-08-14 00:00:00+04:00,0.7,12.61,6.31,48.21,76.1,16850.0
2009-08-17 00:00:00+04:00,0.7,12.62,6.32,48.57,77.19,16855.0
2009-08-18 00:00:00+04:00,0.7,12.62,6.32,48.69,76.68,17700.0
2009-08-19 00:00:00+04:00,0.7,12.61,6.26,48.67,76.41,17700.0
2009-08-20 00:00:00+04:00,0.71,12.62,6.32,48.62,76.64,17735.0
2009-08-21 00:00:00+04:00,0.7,12.61,6.32,48.43,76.52,17730.0
2009-08-24 00:00:00+04:00,0.7,12.61,6.32,48.41,76.61,17523.0
2009-08-25 00:00:00+04:00,0.7,12.61,6.31,48.67,76.7,17534.0
2009-08-26 00:00:00+04:00,0.7,12.62,6.32,48.77,76.82,17700.0
2009-08-27 00:00:00+04:00,0.7,12.62,6.32,48.89,76.96,17710.0
2009-08-28 00:00:00+04:00,0.7,12.62,6.34,48.53,76.69,17605.0
2009-08-31 00:00:00+04:00,0.7,12.62,6.32,48.75,76.79,17725.0
2009-09-01 00:00:00+04:00,0.7,12.61,6.31,48.81,77.17,17700.0
2009-09-02 00:00:00+04:00,0.7,12.63,6.32,48.89,77.16,17700.0
2009-09-03 00:00:00+04:00,0.7,12.6,6.32,48.83,77.18,17725.0
2009-09-04 00:00:00+04:00,0.7,12.63,6.31,48.82,76.86,17725.0
2009-09-07 00:00:00+04:00,0.7,12.63,6.32,48.57,76.63,17543.0
2009-09-08 00:00:00+04:00,0.7,12.61,6.32,48.45,76.39,17700.0
2009-09-09 00:00:00+04:00,0.7,12.62,6.32,48.44,76.58,17725.0
2009-09-10 00:00:00+04:00,0.7,12.62,6.3,48.57,76.41,17506.0
2009-09-11 00:00:00+04:00,0.71,12.63,6.32,48.39,76.63,17700.0
2009-09-14 00:00:00+04:00,0.7,12.62,6.32,48.64,76.9,17700.0
2009-09-15 00:00:00+04:00,0.7,12.61,6.3,48.47,76.25,17502.0
2009-09-16 00:00:00+04:00,0.7,12.61,6.32,48.15,75.94,17800.0
2009-09-17 00:00:00+04:00,0.7,12.61,6.31,48.02,75.86,17543.0
2009-09-18 00:00:00+04:00,0.7,12.62,6.32,48.04,76.07,17558.0
2009-09-21 00:00:00+04:00,0.71,12.62,6.31,47.99,75.75,17534.0
2009-09-22 00:00:00+04:00,0.7,12.63,6.32,48.05,75.61,17730.0
2009-09-23 00:00:00+04:00,0.7,12.63,6.32,47.95,75.83,17700.0
2009-09-24 00:00:00+04:00,0.7,12.63,6.37,47.91,76.16,17701.0
2009-09-25 00:00:00+04:00,0.7,12.63,6.32,47.94,75.58,17578.0
2009-09-28 00:00:00+04:00,0.7,12.62,6.31,47.75,75.5,17578.0
2009-09-29 00:00:00+04:00,0.7,12.63,6.31,48.07,75.64,17534.0
2009-09-30 00:00:00+04:00,0.7,12.62,6.33,47.81,74.97,17720.0
2009-10-01 00:00:00+04:00,0.7,12.61,6.33,47.74,75.23,17576.0
2009-10-02 00:00:00+04:00,0.7,12.62,6.3,47.63,74.94,17500.0
2009-10-05 00:00:00+04:00,0.7,12.62,6.32,47.41,74.84,17615.0
2009-10-06 00:00:00+04:00,0.7,12.62,6.32,46.79,74.0,17615.0
2009-10-07 00:00:00+04:00,0.7,12.62,6.32,46.6,73.25,17580.0
2009-10-08 00:00:00+04:00,0.7,12.62,6.32,46.22,73.17,17800.0
2009-10-09 00:00:00+04:00,0.7,12.63,6.31,46.46,73.41,17615.0
2009-10-12 00:00:00+04:00,0.7,12.63,6.32,46.34,73.08,17581.0
2009-10-13 00:00:00+04:00,0.7,12.8,6.31,46.28,73.0,17546.0
2009-10-14 00:00:00+04:00,0.7,12.63,6.32,46.02,72.58,17815.0
2009-10-15 00:00:00+04:00,0.7,12.61,6.32,45.95,72.64,17800.0
2009-10-16 00:00:00+04:00,0.7,12.62,6.33,46.2,73.1,17800.0
2009-10-19 00:00:00+04:00,0.7,12.61,6.32,45.95,72.89,17805.0
2009-10-20 00:00:00+04:00,0.7,12.63,6.32,46.26,72.78,17805.0
2009-10-21 00:00:00+04:00,0.7,12.62,6.32,46.4,72.99,17805.0
2009-10-22 00:00:00+04:00,0.7,12.63,6.32,46.55,73.78,17805.0
2009-10-23 00:00:00+04:00,0.7,12.62,6.33,46.43,73.57,17815.0
2009-10-26 00:00:00+03:00,0.7,12.62,6.32,46.55,73.52,17825.0
2009-10-27 00:00:00+03:00,0.7,12.62,6.32,46.94,73.97,17835.0
2009-10-28 00:00:00+03:00,0.7,12.61,6.35,47.18,74.95,17651.0
2009-10-29 00:00:00+03:00,0.7,12.62,6.27,47.18,73.8,17840.0
2009-10-30 00:00:00+03:00,0.7,12.62,6.35,46.92,74.43,17676.0
2009-11-02 00:00:00+03:00,0.7,12.62,6.32,46.8,72.75,17840.0
2009-11-03 00:00:00+03:00,0.7,12.6,6.32,47.25,72.68,17841.0
2009-11-04 00:00:00+03:00,0.7,12.62,6.27,46.8,72.11,17835.0
2009-11-05 00:00:00+03:00,0.7,12.62,6.32,46.94,74.14,17825.0
2009-11-06 00:00:00+03:00,0.7,12.62,6.32,46.74,73.76,17820.0
2009-11-09 00:00:00+03:00,0.7,12.61,6.32,46.37,73.02,17825.0
2009-11-10 00:00:00+03:00,0.7,12.62,6.32,46.32,73.43,17825.0
2009-11-11 00:00:00+03:00,0.7,12.62,6.32,46.41,72.91,17825.0
2009-11-12 00:00:00+03:00,0.7,12.61,6.32,46.66,73.49,17820.0
2009-11-13 00:00:00+03:00,0.7,12.62,6.31,46.26,72.86,17575.0
2009-11-16 00:00:00+03:00,0.7,12.62,6.32,45.99,72.81,17805.0
2009-11-17 00:00:00+03:00,0.7,12.62,6.33,46.23,72.61,17800.0
2009-11-18 00:00:00+03:00,0.7,12.61,6.32,46.1,72.0,17825.0
2009-11-19 00:00:00+03:00,0.7,12.61,6.32,46.55,73.56,17800.0
2009-11-20 00:00:00+03:00,0.7,12.61,6.32,46.54,73.46,17820.0
2009-11-23 00:00:00+03:00,0.7,12.62,6.32,46.36,73.39,17800.0
2009-11-24 00:00:00+03:00,0.7,12.61,6.32,46.3,71.98,17805.0
2009-11-25 00:00:00+03:00,0.7,12.63,6.32,46.01,72.75,17800.0
2009-11-26 00:00:00+03:00,0.7,12.63,6.32,46.67,73.18,18223.0
2009-11-27 00:00:00+03:00,0.7,12.61,6.32,46.45,73.5,17800.0
2009-11-30 00:00:00+03:00,0.7,12.79,6.32,46.46,73.38,18227.0
2009-12-01 00:00:00+03:00,0.7,12.63,6.31,46.23,72.75,18099.0
2009-12-02 00:00:00+03:00,0.7,12.62,6.34,46.2,73.25,18267.0
2009-12-03 00:00:00+03:00,0.7,12.62,6.32,46.0,72.59,18425.0
2009-12-04 00:00:00+03:00,0.7,12.61,6.32,46.12,71.97,18420.0
2009-12-07 00:00:00+03:00,0.7,12.79,6.32,46.47,73.34,18200.0
2009-12-08 00:00:00+03:00,0.7,12.8,6.32,46.62,73.69,18584.0
2009-12-09 00:00:00+03:00,0.7,12.8,6.32,46.53,73.29,18201.0
2009-12-10 00:00:00+03:00,0.7,12.8,6.32,46.52,73.57,18204.0
2009-12-11 00:00:00+03:00,0.7,12.8,6.39,46.47,74.07,18396.0
2009-12-14 00:00:00+03:00,0.7,12.8,6.32,46.67,73.38,18200.0
2009-12-15 00:00:00+03:00,0.7,12.62,6.32,46.72,73.57,18420.0
2009-12-16 00:00:00+03:00,0.7,12.79,6.32,46.59,73.46,18085.0
2009-12-17 00:00:00+03:00,0.7,12.8,6.32,46.87,73.84,18188.0
2009-12-18 00:00:00+03:00,0.7,12.8,6.31,46.7,73.55,18193.0
2009-12-21 00:00:00+03:00,0.7,12.8,6.32,46.82,73.78,18193.0
2009-12-22 00:00:00+03:00,0.7,12.62,6.31,46.8,73.59,18425.0
2009-12-23 00:00:00+03:00,0.7,12.62,6.31,46.75,72.92,18420.0
2009-12-24 00:00:00+03:00,0.71,12.62,6.32,46.65,73.47,18196.0
2009-12-25 00:00:00+03:00,0.71,12.62,818.0,46.65,73.47,18196.0
2009-12-28 00:00:00+03:00,0.7,12.62,6.32,46.45,72.95,18425.0
2009-12-29 00:00:00+03:00,0.7,12.61,6.32,46.56,73.52,18420.0
2009-12-30 00:00:00+03:00,0.7,12.6,6.31,46.5,73.57,18405.0
2009-12-31 00:00:00+03:00,0.71,12.62,6.31,46.4,73.25,18400.0
2010-01-01 00:00:00+03:00,0.71,12.62,6.31,46.61,73.25,18400.0
2010-01-04 00:00:00+03:00,0.7,12.81,6.31,46.29,72.83,18167.0
2010-01-05 00:00:00+03:00,0.7,12.62,6.32,46.12,72.56,18415.0
2010-01-06 00:00:00+03:00,0.7,12.61,6.32,45.72,72.18,18425.0
2010-01-07 00:00:00+03:00,0.7,12.79,6.31,45.69,71.4,18190.0
2010-01-08 00:00:00+03:00,0.7,12.8,6.32,45.52,72.27,18205.0
2010-01-11 00:00:00+03:00,0.7,12.8,6.32,45.36,71.29,18198.0
2010-01-12 00:00:00+03:00,0.7,12.8,6.32,45.62,71.97,18196.0
2010-01-13 00:00:00+03:00,0.7,12.79,6.32,45.49,71.74,18201.0
2010-01-14 00:00:00+03:00,0.7,12.8,6.32,45.56,71.85,18207.0
2010-01-15 00:00:00+03:00,0.7,12.8,6.32,45.8,72.08,18198.0
2010-01-18 00:00:00+03:00,0.7,12.8,6.32,45.64,71.87,18202.0
2010-01-19 00:00:00+03:00,0.7,12.8,6.31,45.85,72.06,18190.0
2010-01-20 00:00:00+03:00,0.7,12.8,6.32,46.12,72.33,18203.0
2010-01-21 00:00:00+03:00,0.7,12.8,6.31,46.11,72.43,18187.0
2010-01-22 00:00:00+03:00,0.7,12.8,6.31,46.22,72.64,18190.0
2010-01-25 00:00:00+03:00,0.7,12.81,6.32,46.08,72.71,18218.0
2010-01-26 00:00:00+03:00,0.7,12.8,6.32,45.85,71.65,18199.0
2010-01-27 00:00:00+03:00,0.7,12.8,6.31,46.32,73.05,18184.0
2010-01-28 00:00:00+03:00,0.7,12.8,6.31,46.35,72.93,18179.0
2010-01-29 00:00:00+03:00,0.7,12.8,6.31,46.1,72.67,18192.0
2010-02-01 00:00:00+03:00,0.7,12.63,6.31,46.29,72.82,18410.0
2010-02-02 00:00:00+03:00,0.7,12.62,6.31,46.1,72.69,18405.0
2010-02-03 00:00:00+03:00,0.7,12.61,6.32,45.9,72.31,18440.0
2010-02-04 00:00:00+03:00,0.7,12.61,6.31,46.21,72.77,18425.0
2010-02-05 00:00:00+03:00,0.7,12.62,6.31,46.62,73.56,18425.0
2010-02-08 00:00:00+03:00,0.7,12.62,6.31,46.71,73.39,18415.0
2010-02-09 00:00:00+03:00,0.7,12.62,6.31,46.39,73.3,18410.0
2010-02-10 00:00:00+03:00,0.7,12.62,6.31,46.38,73.13,18405.0
2010-02-11 00:00:00+03:00,0.7,12.62,6.31,46.4,73.16,18400.0
2010-02-12 00:00:00+03:00,0.7,12.62,6.31,46.4,73.07,18400.0
